cond,pid,source,file,toGIG,toDRG,fpocket_pos,fpocket_dist,threading
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_16.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_17.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_18.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_19.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_2.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_20.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_21.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_22.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_23.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_24.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_25.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_26.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_27.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_28.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_29.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_3.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_30.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_4.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_5.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_6.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_7.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_8.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_9.pdb,,,,,
